Community,Id,Request,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Normalized Score,Average,Classification,,,
092011 Photography,14561,"While I don't want to discourage non-technical questions, I can't see how this one can possibly be answered, other than ""it depends"", or possibly ""when the artist is dead"". Maybe it could be rephrased as ""What are approaches for defining the scope of a photographic project?""",16,13,9,10,13,A3RLCGRXA34GC0,A2UFD1I8ZO1V4G,A32VJLRWGMYGSU,A2JJLF3PI5XJ0I,A1LRRDBA84ITCJ,-0.290708809,12.2,Rude,0.714383193,,
Wikipedia,19538,"Hey, thanks for your contributions here :). Would you mind referencing them to conform with wiki-policy?",25,21,21,25,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,AIPK94CUWL45W,2.468366686,22.6,Polite,0.529309761,,
092011 Stack Overflow,1068995,what happens if you print before exporting? or is that the order already?,17,13,16,17,19,A3OW54MEVDKXJL,AO3XB5I5QNNUI,A3EJ5TT2ZGBIDA,AFHAH1BIN51GI,A1Z7WT01G55LDC,0.452409105,16.4,Polite,0.714707356,,
Wikipedia,52370,"About 3,500 hits per day at the moment, and the article is terrible. Could you lend a hand?",11,5,8,20,9,A377FGOJB9OTNG,A1N6LHJ8AZZ85F,AVHARSCRX7M9E,AC25X12LNYY6Y,A22CF8BF9YQND7,-0.211454638,10.6,Rude,0.870525055,,
Wikipedia,620657,I'm in Japan timezone - and at work now - and most IRC is totally blocked through work proxies.  Can we do a weekend?,17,21,16,17,16,A233ONYNWKDIYF,A2MWGIVIKOXWYM,A1E0EK09CA5OIO,A38N58BSMTA0BE,AEYHIQUDWJ3KV,0.59604023,17.4,Polite,0.406103138,,
Wikipedia,50455,I noticed that you have a little note at the top saying your status. How do you do that?,12,17,21,17,17,A2WMO1T9CJW4YO,A1BQCRF5Q76YFY,AO3XB5I5QNNUI,A1ST1WRDA4ALST,A3SQ6ORWDN5BGZ,0.598831703,16.8,Polite,0.775871296,,
092011 Unix and Linux,8154,"This is likely to be a shell misconfiguration, probably the lack of prompt protection [suggested by mikel](http://unix.stackexchange.com/questions/6580/why-is-gnu-screen-byobu-leaving-garbage-text-in-the-shell-during-a-reverse-sear/6581#6581). What shell are you using (probably bash, but please confirm)?",13,17,21,16,17,A1VIEFZYI54JHP,ARYGQ46IMW8AU,A32VJLRWGMYGSU,A29B522D0BX6HN,AI4WWBB2PNCKH,0.819414553,16.8,Polite,0.715265351,,
092011 Cooking,7453,"Thank you for your answer. For the acidic rub, do you mean like lemon juice? Or more like yoghurt to permeate/tenderize the meat?",17,17,21,21,19,A1E0EK09CA5OIO,A233ONYNWKDIYF,A3OZ8KF0HWSVWK,ARYGQ46IMW8AU,A22SZHZTF72TRM,1.092762741,19,Polite,0.715370268,,
Wikipedia,38053,"You can sign and date tag your contributions with four tildes. A quick point: you give a range of 2880-3480, assuming 10% error, but I make 490 x 6.3 = 3087, so should not your range be nearer to 2780-3380?",13,23,13,21,18,A233ONYNWKDIYF,AO5E3LWBYM72K,A24VFD1THQRMFO,A3E11SHVDD48Z8,A2WZQ92N4809N1,0.448033308,17.6,Polite,0.350771037,,
Wikipedia,272658,What are they? Where did that offensive photo come from?,9,5,6,10,9,AO3XB5I5QNNUI,A1ST1WRDA4ALST,A31RP7HI5172B,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,-1.333932418,7.8,Rude,0.198268313,,
092011 Bicycles,3499,"how does Shimano's 9 speed chains compare with PC-951? If I have anything to believe to Wiggle's reviews, PC 951 has a head over the S, not sure though comments?",9,21,20,13,21,AO3XB5I5QNNUI,ALQJX7I6J8LDT,A23312XQ2AQ91W,A2UFD1I8ZO1V4G,A13HSR88OUNIVP,0.155311889,16.8,Polite,0.716059443,,
092011 Stack Overflow,3174772,What is the value of isAuthenticated() after the exception is thrown?  Is it possible that isAuthenticated() is then returning true meaning that continue simply causes the loop to exit?,21,17,21,15,16,AGFHIO3UKJ9EF,A3EJ5TT2ZGBIDA,A1TWD4UTLWVYAQ,A2EV4INWSEBY6Q,A2PIUQICBRBZZY,0.516934096,18,Polite,0.716168105,,
092011 Stack Overflow,8261702,"@Mike: I would stick to what I have if this is better than what I am seeking. My thinking is if there was already an calculated number assigned, I can use it because $("".chk:even"") and $("".chk:odd"") would be iterating through all rows twice correct?",13,22,13,15,17,AQRI1E9W5268O,AGFHIO3UKJ9EF,A3MMLCBV2W3BP9,A14TK8NCD4CUN1,AO3XB5I5QNNUI,0.505403243,16,Polite,0.716529456,,
Wikipedia,335369,I just noticed you've added me as a sock puppet for Blue Sea? Can I ask what led you to this conclusion?,5,13,17,5,15,A233ONYNWKDIYF,A26YKYQIA3GX8B,ATVZXUW7O31EV,A29B522D0BX6HN,AIPK94CUWL45W,-0.616792709,11,Rude,0.076770102,,
092011 Photography,2274,"What platform? Mac, Windows, Linux?",13,9,9,17,1,AO3XB5I5QNNUI,A3E157ZN8XPUKJ,A34A7196LM26TV,A32VJLRWGMYGSU,A3U7P73AIQVS9S,-0.672316729,9.8,Rude,0.716766699,,
Wikipedia,331208,Indeed... The trolls just keep coming. Are you aware of content of the <url>?,8,9,9,13,13,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A26YKYQIA3GX8B,A2QH1BQA6GR48O,A28ZB4ZB13BWAI,-0.644931809,10.4,Rude,0.503177949,,
092011 Statistical Analysis,2661,"At first blush this question seems purely mathematical: visualizing the function has nothing to do with the distribution of its arguments.  However, the reference to ""heteroskedasticity"" suggests you're really trying to visualize an object that is more explicitly represented as $f(x_1, ..., x_k) + \epsilon$ or more generally as  $g(f(x_1, ..., x_k), \epsilon)$ where $epsilon$ is a zero-mean random variable and $g(z,0) = z$ for all z.  Isn't this just a response-surface analysis?",9,9,12,13,12,AO3XB5I5QNNUI,A2TVQMMI5TNQPJ,A3RLCGRXA34GC0,A28TXBSZPWMEU9,A22SZHZTF72TRM,-0.681175762,11,Rude,0.716905566,,
092011 Stack Overflow,3817336,you asked this same question a couple days ago http://stackoverflow.com/questions/3595256/simple-pseudocode-code-question .  Did you not like the answers you got?,9,6,9,8,5,A3OW54MEVDKXJL,A28ZB4ZB13BWAI,A1GK3MPU2HL0C8,A3DGKW5JY87RCH,A2WGBPEN45GJNF,-1.699464126,7.4,Rude,0.717331411,,
092011 TeX - LaTeX,1782,As far as I'm aware it should work correctly. Could you provide an example?,13,9,13,11,12,AO3XB5I5QNNUI,A233ONYNWKDIYF,A3CFNUD7VR2E1E,A3CPYEB0W3MLZK,ARX0S1CIDJLOX,-0.225268417,11.6,Rude,0.717519595,,
092011 Stack Overflow,5131001,"Yes, that is the real source code. And the compilation has been performed without optimization, perhaps that is the reason?",16,20,20,17,13,A3RP70I4XDGOIS,A2AE4MZVUX9JPX,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,AO3XB5I5QNNUI,1.404712944,17.2,Polite,0.718406966,,
Wikipedia,21293,"Hi, I understand that the WP:COI rules would still apply, regardless of username. Could you kindly approve the change in my user name from cecn to funshine?",21,22,25,25,17,A233ONYNWKDIYF,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,A3BY68N6X2BEGS,AIPK94CUWL45W,1.654451585,22,Polite,0.756592727,,
092011 Drupal Answers,85,"Do you mean ""What can you do with Drush that goes beyond what you can do through the Drupal web interface?"" or ""Can Drush be used for things besides Drupal?""",9,13,13,12,9,AO3XB5I5QNNUI,A1KC138MX47DXA,A2UFD1I8ZO1V4G,A1FF4KWG1G44QE,A3U7P73AIQVS9S,-0.440034959,11.2,Rude,0.718904451,,
092011 Stack Overflow,7847425,Sorry for inconvenience. try any help here is it an error?,25,17,14,19,22,A1UIH2IMG9DV95,A2UFD1I8ZO1V4G,AYG3MF094634L,AD1IH74UX9IAI,A2BKPNKU3EG41Z,1.466132243,19.4,Polite,0.719359916,,
092011 Stack Overflow,4782043,"2.1. looks like it is testing that pj is in the ""interior"" of the convex angle defined by pi-1, pi, pi+1. In that case, can't 2.2. be modified so that it tests that pj is in the ""exterior"" of the convex angle defined by pi+1, pi, pi-1?",13,21,13,17,21,A233ONYNWKDIYF,A3E157ZN8XPUKJ,A28TXBSZPWMEU9,A17G2LOYX7WQZ,A3DKR227NQCH4X,0.284415333,17,Polite,0.719482261,,
Wikipedia,529441,"Yes, I know what a score ''card'' is, but you wrote ""score '''car'''"" in the article. Was that a typo, or is there really such a thing as a score ""car""?",9,11,9,9,10,A233ONYNWKDIYF,A1E0EK09CA5OIO,A3ACTDP7KEU5IW,A2JBYOEZH64Y5E,ARWMIQV2EW4PO,-0.940727634,9.6,Rude,0.350990089,,
092011 Stack Overflow,1149500,"Unless you're building an ORM yourself, this is a strange question to ask. What exactly are you trying to do?",9,9,12,9,9,A233ONYNWKDIYF,A23FB7HE970AZJ,A14TK8NCD4CUN1,A3TXO6RKFIDFUV,AD1IH74UX9IAI,-1.027541651,9.6,Rude,0.720055348,,
092011 Stack Overflow,7270446,"Um, why are you doing this with Javascript? Is that really going to be the way to put things into the database?",5,9,9,10,9,A14UM4W7GVDF3R,AGFHIO3UKJ9EF,A1G05O3HM7DNVZ,A39FH0T1NKKMVO,A3OY0OL2M0HUTT,-1.520786199,8.4,Rude,0.720155972,,
Wikipedia,622914,"That's the British English spelling. American English wins out on a lot of stuff on Wikipedia, so why not give a cookie to the Brits now and then?",9,12,5,8,11,A233ONYNWKDIYF,A1JMINVUZ2AOZR,A3CA5S8GR8TZ1U,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,-1.073045983,9,Rude,0.259200387,,
092011 Programmers,168682,"I'm sorry, as this question is written I have no idea what you are actually asking. Can you revise and expand on what you'd like to know?",9,8,7,13,9,AO3XB5I5QNNUI,ALQJX7I6J8LDT,A23312XQ2AQ91W,A2UFD1I8ZO1V4G,A13HSR88OUNIVP,-1.806535099,9.2,Rude,0.720600781,,
Wikipedia,56086,Nice pie chart for mobile phone contractor %'s during 3rd quarter 2008. Was just wondering though which country the chart represents as I think perhaps this should be mentioned?,23,21,19,19,17,ANGX5PAAYGL9P,A2YFPO0N4GIS25,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,1.245817895,19.8,Polite,0.204271551,,
Wikipedia,623738,"Firstly, why do you assume I don't care about the content, and secondly, what chance have you given anyone to voice a dissenting opinion? Correct me if I am wrong, but you don't seem to have asked if anyone had a problem with the merge, did you?",5,5,12,5,1,A233ONYNWKDIYF,A22SZHZTF72TRM,AYG3MF094634L,A34A6MSJTD9A4L,A1BJTTNDDFZ3ZP,-1.883909157,5.6,Rude,0.107912911,,
Wikipedia,625048,"Unfortunately for those who like railroads, it's been closed again! DOn't you people have better things to do?",5,5,7,5,5,A233ONYNWKDIYF,AE3D6SE2D8UPQ,AO5E3LWBYM72K,A3H7G3TQXAYGYD,AZOAW8JH5HJJK,-1.761556047,5.4,Rude,0.650753121,,
Wikipedia,499757,Welcome to WikiProject Austria. I'm wondering if you're willing to coordinate the project for a while?,21,18,13,21,25,A233ONYNWKDIYF,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,A00613921OIEGJA322163,A19ZT0TQPFA2,1.008216345,19.6,Polite,0.212616693,,
Wikipedia,629301,"Hi, Michael David. Was there any consensus reached on this issue?",17,17,21,16,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2MWGIVIKOXWYM,A1F4D2PZ7NNWTL,A38N58BSMTA0BE,0.66160609,17.6,Polite,0.821713782,,
092011 Stack Overflow,4177418,Can we see the function that creates the output? And the output itself?,17,17,18,17,15,A2UFD1I8ZO1V4G,A1KYGP10BH4FXU,A3EJ5TT2ZGBIDA,AD1IH74UX9IAI,A39FH0T1NKKMVO,0.908096551,16.8,Polite,0.722114849,,
Wikipedia,455372,"I'm just saying that Kingboyk hasn't really been editing lately.  So if you're actually interested in resolving an issue, why not take it to a noticeboard?",16,5,7,3,9,AO5E3LWBYM72K,AC25X12LNYY6Y,AD1IH74UX9IAI,A38N58BSMTA0BE,AZOAW8JH5HJJK,-1.234149186,8,Rude,0.917658321,,
092011 Statistical Analysis,3340,"A little bit more detail would be ideal to get the question. At least, how does your data look like, who are the subscribers, what do they have to do with average time, and how is 'average time in service' defined?",21,14,17,17,21,A233ONYNWKDIYF,A3RLCGRXA34GC0,A3CFNUD7VR2E1E,ARX0S1CIDJLOX,A13HSR88OUNIVP,0.942617743,18,Polite,0.722437638,,
092011 Stack Overflow,3957077,"Is this the exact question? If not can you please post it exactly, word for word?",9,9,5,9,9,A1KYGP10BH4FXU,A1H0XDGVSBL152,A872FSFU7WV6W,A3DKR227NQCH4X,A3OY0OL2M0HUTT,-0.800242683,8.2,Rude,0.722596076,,
092011 Stack Overflow,8193390,"I tried to use logcat, but there's so much data provided I don't know how to sort through it. would you like all of the data?",13,22,13,20,18,A28TXBSZPWMEU9,A2Y0ZGI29KQBTB,A14TK8NCD4CUN1,A125P73OQSRNI5,AFHAH1BIN51GI,0.675622451,17.2,Polite,0.722742012,,
092011 Stack Overflow,4956398,The output you give doesn't tie in at all clearly with the inputs in the second case.  What are you really after?,8,9,1,13,12,A3RP70I4XDGOIS,ACQ5ARKNBGZKY,A872FSFU7WV6W,A2BKPNKU3EG41Z,A1Z7WT01G55LDC,-1.222456529,8.6,Rude,0.722978093,,
Wikipedia,217424,We need a visual of some kind. How's the state of your right-brain today?,12,11,10,11,15,A2VMJFBCB921NI,A3LXBP8T6JMY9B,A3EJ5TT2ZGBIDA,A302M81U0HM7RJ,A1F4D2PZ7NNWTL,-0.618419412,11.8,Rude,0.829196016,,
092011 Programmers,29008,Sorry its not clear but what are you considering for alternatives? Are you trying to decide between a desktop client and a web client or considering Winforms over WPF ?,17,17,15,17,21,A233ONYNWKDIYF,A23312XQ2AQ91W,ARYGQ46IMW8AU,A2UFD1I8ZO1V4G,A32VJLRWGMYGSU,0.821820446,17.4,Polite,0.723886708,,
Wikipedia,421765,"On a more practical note: One either does or doesn't agree to take part in mediation. Which is it, please?",13,9,13,7,9,APDWVWS2HMSFD,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,AIPK94CUWL45W,-1.130960408,10.2,Rude,0.386018907,,
Wikipedia,171454,Nice photo!  Could you help answer a question (<url>) at the Reference Desk related to the picture?,21,21,25,17,25,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A3GOI327COFGY5,A00613921OIEGJA322163,1.758916892,21.8,Polite,0.078691355,,
092011 Stack Overflow,5369375,@hade @Dogbert I have updated the original post. Is this helpful information?,15,25,21,18,16,A33SMNMTMIOJ6T,A1G05O3HM7DNVZ,AD1IH74UX9IAI,A2BKPNKU3EG41Z,A34M93NJC830DP,1.460971411,19,Polite,0.724983674,,
092011 Stack Overflow,5017319,What? Can you say what you question is in one sentence?,9,5,9,1,12,A3R637QBE0IXDF,A3E157ZN8XPUKJ,AO3XB5I5QNNUI,A3DKR227NQCH4X,A2GSW5RBAT5LQ5,-1.74673119,7.2,Rude,0.725099291,,
092011 Physics,7468,"If a then b is true for any b provided that a is false, as it is in your question. So how do you hope to learn anything interesting?",9,9,11,5,17,AO3XB5I5QNNUI,A233ONYNWKDIYF,A3IQTND3V211AZ,A3TS7FYF27E59U,A2UFD1I8ZO1V4G,-0.635972577,10.2,Rude,0.725286722,,
092011 TeX - LaTeX,11375,I've never worked with beamer `\note`. Could you please add a minimal example for your problem which compiles?,9,9,5,11,13,AO3XB5I5QNNUI,A233ONYNWKDIYF,A2TVQMMI5TNQPJ,A1ZHP80O13CEUI,A23312XQ2AQ91W,-0.957163594,9.4,Rude,0.725363905,,
Wikipedia,620148,I'm not even sure who this person is! Which page is this about?,5,9,4,8,9,AHH34KPTA2LSS,A26NYABOD7YBW8,A872FSFU7WV6W,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,-1.499837379,7,Rude,0.101813321,,
092011 Bicycles,760,"Wow, that is a great answer!  Thanks for the answer.  One more question for you though.  How can I tell what the float of the pedal is?",22,17,25,25,25,A1E0EK09CA5OIO,A233ONYNWKDIYF,A3UH6OT7941A8A,A309BLCQJHQULO,A2BNOEYZ3VRW2R,1.518128837,22.8,Polite,0.725604924,,
092011 Cooking,329,"Thanks, I will try this. How much can the temperature fluctuate? How close to 20C does it need to be?",20,13,17,21,17,AYG3MF094634L,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A3OZ8KF0HWSVWK,A309BLCQJHQULO,0.856298083,17.6,Polite,0.725625405,,
092011 Ask Ubuntu,44684,Sorry @klox I don't understand. Could you explain a bit more?,7,5,1,9,9,AYG3MF094634L,A3CFNUD7VR2E1E,A3E157ZN8XPUKJ,A2UFD1I8ZO1V4G,A13HSR88OUNIVP,-2.552786213,6.2,Rude,0.725713948,,
092011 IT Security,972,Do you mean malware once installed setting up a backdoor which requires portknocking to open? I can't think that this questionmakes any sense otherwise?,9,5,10,19,17,AO3XB5I5QNNUI,A233ONYNWKDIYF,A3RLCGRXA34GC0,A13CO3B2BRXQLZ,A32VJLRWGMYGSU,-0.369203352,12,Rude,0.726224799,,
Wikipedia,629959,"Fine, but it took me no more than a couple of seconds to find a source. Why couldn't you do it instead of removing the content?",9,5,9,9,6,A2VMJFBCB921NI,A2C7SCWZI379A9,A1RT9SQ9D9DLOV,A1Y3Z92RE62NPS,A2WZQ92N4809N1,-1.761759967,7.6,Rude,0.911569057,,
092011 Android Enthusiasts,4824,"It might depend on your messaging app -- HTC phones with Sense don't have the standard android mesages app, for example.  What phone do you have?",9,5,13,9,12,AO3XB5I5QNNUI,A2FN70BKJJ950Q,A2UFD1I8ZO1V4G,A32VJLRWGMYGSU,A29B522D0BX6HN,-0.737913554,9.6,Rude,0.726690974,,
092011 Apple,740,This is something i can explore. Could you please send me an example? thx,17,21,14,19,21,AO3XB5I5QNNUI,A3E157ZN8XPUKJ,A28TXBSZPWMEU9,ARX0S1CIDJLOX,A13HSR88OUNIVP,0.63978066,18.4,Polite,0.726708216,,
092011 Programmers,5889,I would have explained a problem which could have solved with the help of Versioning and then would have explained what versioning is all about. you did the same and yet they do not understand?,9,10,13,21,9,A233ONYNWKDIYF,A3CPYEB0W3MLZK,A2UFD1I8ZO1V4G,A2J65ZHAJQDKAC,A2JJLF3PI5XJ0I,-0.416964196,12.4,Rude,0.726906986,,
092011 GIS,5961,"We probably need to see your code or at least get some more information on what is not working. If you are trying to overlay onto google maps, is your wfs layer in spherical mercator projection?",13,17,16,21,14,AO3XB5I5QNNUI,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A32VJLRWGMYGSU,ARX0S1CIDJLOX,0.780543223,16.2,Polite,0.727005686,,
092011 Cooking,3479,Oh no! Is this related to the double roasted peppers from the salsa thread?,13,14,17,19,17,AO3XB5I5QNNUI,AYG3MF094634L,A233ONYNWKDIYF,A23312XQ2AQ91W,A2UFD1I8ZO1V4G,0.701328202,16,Polite,0.727273339,,
Wikipedia,36550,"Hello Jeffq, I noticed you revert vandalism occasionally. Would you like me to grant your account <url> to help you revert vandalism more easily?",25,25,17,25,21,A233ONYNWKDIYF,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,A3BY68N6X2BEGS,AIPK94CUWL45W,1.94672019,22.6,Polite,0.447226838,,
Wikipedia,556495,"It's not too long, certainly; but the extended quote does look a bit out of place there.  Perhaps it would be possible to move the bulk of the quote into the body of the article and leave a short phrase or two that could be inline with the second paragraph?",13,17,25,11,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2MWGIVIKOXWYM,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,0.621079825,17.4,Polite,0.966864739,,
092011 Webmasters,9991,"So how on earth do I overwrite the existing files without deleting all of the custom content? (CSS, markup, etc?)",17,13,21,21,25,AO3XB5I5QNNUI,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A771BLWJLMWYY,A2MWGIVIKOXWYM,1.285759131,19.4,Polite,0.727550248,,
092011 Stack Overflow,7206050,"@David, No, I don't. Why do you ask?",9,13,13,11,13,A2NPNKSW89BODS,A3E157ZN8XPUKJ,A3MMLCBV2W3BP9,A17G2LOYX7WQZ,A312BVGKE6BAS5,-0.772661622,11.8,Rude,0.727787551,,
Wikipedia,528764,"Except for the one about the Chevrolet Monza bit at the middle which came from the Prototype book, was in fact come from the Brumos website, but the last time I read that was back in February 2001. Also is with the referencing, the page is now a total mess, is there a way that could be sorted out, I would be very thankful if you could help?",17,21,19,24,17,AYG3MF094634L,A3KVLFBRO8X2MZ,A2MWGIVIKOXWYM,A2ULMYRKQMNNFG,A302M81U0HM7RJ,1.261254601,19.6,Polite,0.350551522,,
Wikipedia,345351,"Hi, I borrowed your bit on Rauls Razor for my userpage.  I hope thats okay?",17,17,17,13,25,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A3GOI327COFGY5,A00613921OIEGJA322163,0.727720624,17.8,Polite,0.974591258,,
Wikipedia,215322,Afterthought: where did you get your figure of 82500 tons pa??,13,9,6,9,17,A233ONYNWKDIYF,A2QN0EGBRGJU1M,A3CA5S8GR8TZ1U,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,-0.553678778,10.8,Rude,0.537153904,,
Wikipedia,473874,"As a side note, I'm slightly amused that on the one hand, you caution me not to ""encourage"" the penguieater troll, explicitly striking out the ""mocking"" part, but then in the same breath you sign the finding that cites those same penguin diffs as evidence of terrible insults and intimidation. Slightly inconsistent, perhaps?",9,13,10,9,5,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,A3GOI327COFGY5,-1.091954329,9.2,Rude,0.65276834,,
092011 TeX - LaTeX,8382,"I am not sure if I understand, it seems to me that your short answer contradicts your second answer. And, could you please provide an example of how can I use hyperref to do this?",5,21,9,4,17,AO3XB5I5QNNUI,A3E157ZN8XPUKJ,A28TXBSZPWMEU9,ARX0S1CIDJLOX,A13HSR88OUNIVP,-1.15590338,11.2,Rude,0.729607064,,
092011 Stack Overflow,3338239,"The name of that site is ""CodeKata"" not ""Code Katas""; ""can anyone .."" is a yes/no question, what you really want to ask is ""what are some more ..""; the title ""Code Katas"" is too short and is automatically rejected by the system; greetings and signatures (""thanks!"") are currently considered out of place on SO (see Meta); the [best-practices] tag is out of place, and [coding] (at least [currently](http://stackoverflow.com/questions/tagged/coding)) has lost any specific meaning (effectively all programming involves ""coding"", right?).",11,7,2,10,15,AZJOGRB07OS28,AYG3MF094634L,A2WRP1KHK1UU7L,A34NDXO56MBC3D,A39FH0T1NKKMVO,-1.716488816,9,Rude,0.729708438,,
092011 Stack Overflow,2599809,"Please, give some more information. What have you tried, and what error/behavior did it give?",20,13,19,13,17,A28TXBSZPWMEU9,AO3XB5I5QNNUI,A17G2LOYX7WQZ,ACQ5ARKNBGZKY,A2BKPNKU3EG41Z,0.948763959,16.4,Polite,0.729772186,,
